Simulation Results from reaction file: /Users/blink/Documents/Teaching/ Coursework_2025-2026/Chem_3530_2026/Kinetiscope/MM1.rxn
The simulation was run on Saturday, 7 February 2026 15:13:21 AST
This table was created on Saturday, 7 February 2026 15:14:20 AST
--------------------------------------

           Data           Time              E             ES              P              S              
             67      7.3104131    2.00002e-07    8.00008e-07   0.0066550666    0.093344133              
             68       7.421808              0    1.00001e-06   0.0067548675    0.093244132              
             69      7.5327339    2.00002e-07    8.00008e-07   0.0068470685    0.093152132              
             70      7.6436391              0    1.00001e-06   0.0069458695    0.093053131              
             71      7.7548516    2.00002e-07    8.00008e-07   0.0070415704     0.09295763              
             72      7.8659891    2.00002e-07    8.00008e-07   0.0071437714    0.092855429              
             73      7.9767603              0    1.00001e-06   0.0072494725    0.092749527              
             74      8.0875587    2.00002e-07    8.00008e-07   0.0073515735    0.092647626              
             75      8.1988529    2.00002e-07    8.00008e-07   0.0074503745    0.092548825              
             76      8.3099447    2.00002e-07    8.00008e-07   0.0075494755    0.092449724              
             77      8.4209518    2.00002e-07    8.00008e-07   0.0076440764    0.092355124              
             78      8.5321902              0    1.00001e-06   0.0077469775    0.092252023              
             79      8.6432013              0    1.00001e-06   0.0078471785    0.092151822              
             80      8.7547341    2.00002e-07    8.00008e-07   0.0079445794    0.092054621              
             81      8.8659391              0    1.00001e-06   0.0080441804     0.09195482              
             82      8.9769225              0    1.00001e-06   0.0081477815    0.091851219              
             83      9.0880902              0    1.00001e-06   0.0082506825    0.091748317              
             84      9.1990372              0    1.00001e-06   0.0083543835    0.091644616              
             85      9.3103688              0    1.00001e-06   0.0084543845    0.091544615              
             86       9.421959              0    1.00001e-06   0.0085554856    0.091443514              
             87      9.5326648              0    1.00001e-06   0.0086604866    0.091338513              
             88      9.6438239              0    1.00001e-06   0.0087620876    0.091236912              
             89      9.7550818    2.00002e-07    8.00008e-07   0.0088656887    0.091133511              
             90       9.866767    2.00002e-07    8.00008e-07   0.0089593896     0.09103981              
             91        9.97829    2.00002e-07    8.00008e-07   0.0090588906    0.090940309              
             92      10.090076              0    1.00001e-06   0.0091574916    0.090841508              
             93      10.201704              0    1.00001e-06   0.0092564926    0.090742507              
             94      10.312946              0    1.00001e-06   0.0093585936    0.090640406              
             95      10.424438              0    1.00001e-06   0.0094602946    0.090538705              
             96      10.535856              0    1.00001e-06   0.0095609956    0.090438004              
             97      10.647379              0    1.00001e-06   0.0096600966    0.090338903              
             98      10.758643    2.00002e-07    8.00008e-07   0.0097575976    0.090241602              
             99      10.870012    2.00002e-07    8.00008e-07   0.0098612986    0.090137901              
            100       10.98145              0    1.00001e-06   0.0099599996       0.090039              
            101      11.092722    2.00002e-07    8.00008e-07    0.010058501    0.089940699              
            102       11.20406    2.00002e-07    8.00008e-07    0.010159402    0.089839798              
            103      11.315386              0    1.00001e-06    0.010256103    0.089742897              
            104      11.427017    2.00002e-07    8.00008e-07    0.010354904    0.089644296              
            105      11.538666    2.00002e-07    8.00008e-07    0.010455605    0.089543595              
            106      11.649702    2.00002e-07    8.00008e-07    0.010554006    0.089445194              
            107      11.761348    2.00002e-07    8.00008e-07    0.010654107    0.089345093              
            108       11.87256              0    1.00001e-06    0.010756908    0.089242092              
            109      11.983608    4.00004e-07    6.00006e-07    0.010854609    0.089144791              
            110      12.095304              0    1.00001e-06     0.01096011     0.08903889              
            111       12.20698              0    1.00001e-06    0.011063111    0.088935889              
            112      12.318589              0    1.00001e-06    0.011160712    0.088838288              
            113      12.430082    2.00002e-07    8.00008e-07    0.011263713    0.088735487              
            114      12.541631              0    1.00001e-06    0.011363014    0.088635986              
            115      12.653407    2.00002e-07    8.00008e-07    0.011466315    0.088532885              
            116      12.764719              0    1.00001e-06    0.011563216    0.088435784              
            117      12.876978    2.00002e-07    8.00008e-07    0.011667217    0.088331983              
            118      12.988572    2.00002e-07    8.00008e-07    0.011764818    0.088234382              
            119      13.100105    2.00002e-07    8.00008e-07    0.011861519    0.088137681              
            120      13.211619    2.00002e-07    8.00008e-07     0.01195652     0.08804268              
            121      13.323562    2.00002e-07    8.00008e-07    0.012054521    0.087944679              
            122      13.435385              0    1.00001e-06    0.012151022    0.087847978              
            123      13.547218    2.00002e-07    8.00008e-07    0.012254023    0.087745177              
            124      13.659195    2.00002e-07    8.00008e-07    0.012357124    0.087642076              
            125      13.771017    2.00002e-07    8.00008e-07    0.012452425    0.087546775              
            126      13.882987              0    1.00001e-06    0.012551126    0.087447874              
            127      13.994295              0    1.00001e-06    0.012658827    0.087340173              
            128      14.106139              0    1.00001e-06    0.012759528    0.087239472              
            129      14.217891    2.00002e-07    8.00008e-07    0.012858429    0.087140771              
            130      14.330111    2.00002e-07    8.00008e-07     0.01295933     0.08703987              
            131      14.441948              0    1.00001e-06    0.013057331    0.086941669              
            132      14.553821    2.00002e-07    8.00008e-07    0.013156932    0.086842268              
            133      14.665837    2.00002e-07    8.00008e-07    0.013257133    0.086742067              
            134      14.777264              0    1.00001e-06    0.013358534    0.086640466              
            135      14.888742    4.00004e-07    6.00006e-07    0.013457335    0.086542065              
            136      15.000818              0    1.00001e-06    0.013561536    0.086437464              
            137      15.112813    2.00002e-07    8.00008e-07    0.013663037    0.086336163              
            138      15.224696    2.00002e-07    8.00008e-07    0.013766038    0.086233162              
            139      15.336748              0    1.00001e-06    0.013861239    0.086137761              
            140      15.449493              0    1.00001e-06     0.01395524     0.08604376              
            141      15.561288    2.00002e-07    8.00008e-07    0.014055041    0.085944159              
            142      15.673348    2.00002e-07    8.00008e-07    0.014153842    0.085845358              
            143      15.785308    2.00002e-07    8.00008e-07    0.014251243    0.085747957              
            144      15.897832    2.00002e-07    8.00008e-07    0.014349043    0.085650156              
            145      16.009768              0    1.00001e-06    0.014450445    0.085548555              
            146      16.121333              0    1.00001e-06    0.014547845    0.085451155              
            147      16.233758              0    1.00001e-06    0.014648746    0.085350253              
            148       16.34588    2.00002e-07    8.00008e-07    0.014752848    0.085246352              
            149      16.458071    2.00002e-07    8.00008e-07    0.014853349    0.085145851              
            150      16.570175              0    1.00001e-06     0.01495595     0.08504305              
            151      16.682646              0    1.00001e-06     0.01504865    0.084950349              
            152      16.795878    2.00002e-07    8.00008e-07    0.015151552    0.084847648              
            153      16.908625              0    1.00001e-06    0.015255353    0.084743647              
            154      17.021393    2.00002e-07    8.00008e-07    0.015355654    0.084643546              
            155      17.134081    2.00002e-07    8.00008e-07    0.015457455    0.084541745              
            156      17.246443              0    1.00001e-06    0.015558456    0.084440544              
            157      17.358486              0    1.00001e-06    0.015659357    0.084339643              
            158      17.470797    2.00002e-07    8.00008e-07    0.015759358    0.084239842              
            159      17.583605              0    1.00001e-06    0.015859859    0.084139141              
            160      17.695638              0    1.00001e-06     0.01595936     0.08403964              
            161      17.807794              0    1.00001e-06    0.016058961    0.083940039              
            162      17.919513              0    1.00001e-06    0.016157262    0.083841738              
            163      18.031818    2.00002e-07    8.00008e-07    0.016258763    0.083740437              
            164       18.14435    2.00002e-07    8.00008e-07    0.016354764    0.083644436              
            165      18.256775    2.00002e-07    8.00008e-07    0.016456365    0.083542835              
            166      18.368969              0    1.00001e-06    0.016553566    0.083445434              
            167      18.481595              0    1.00001e-06    0.016653567    0.083345433              
            168      18.594262              0    1.00001e-06    0.016754768    0.083244232              
            169      18.706605              0    1.00001e-06    0.016854069    0.083144931              
            170      18.818982    2.00002e-07    8.00008e-07     0.01695197     0.08304723              
            171      18.931218              0    1.00001e-06     0.01705007    0.082948929              
            172      19.043571    2.00002e-07    8.00008e-07    0.017152772    0.082846428              
            173        19.1558              0    1.00001e-06    0.017257073    0.082741927              
            174      19.268261    2.00002e-07    8.00008e-07    0.017354674    0.082644526              
            175      19.380566    4.00004e-07    6.00006e-07    0.017452575    0.082546825              
            176       19.49353    2.00002e-07    8.00008e-07    0.017552576    0.082446624              
            177      19.605972    2.00002e-07    8.00008e-07    0.017657677    0.082341523              
            178       19.71815    2.00002e-07    8.00008e-07    0.017757178    0.082242022              
            179      19.831091              0    1.00001e-06    0.017854079    0.082144921              
            180      19.943465              0    1.00001e-06     0.01795468     0.08204432              
            181      20.055825    2.00002e-07    8.00008e-07    0.018055181    0.081944019              
            182       20.16861    2.00002e-07    8.00008e-07    0.018160082    0.081839118              
            183       20.28179              0    1.00001e-06    0.018260483    0.081738517              
            184      20.394665              0    1.00001e-06    0.018366884    0.081632116              
            185      20.507993    2.00002e-07    8.00008e-07    0.018466385    0.081532815              
            186      20.620641              0    1.00001e-06    0.018566986    0.081432014              
            187      20.733781              0    1.00001e-06    0.018664787    0.081334213              
            188       20.84624    2.00002e-07    8.00008e-07    0.018771288    0.081227912              
            189      20.959356              0    1.00001e-06    0.018871389    0.081127611              
            190       21.07179              0    1.00001e-06     0.01897399     0.08102501              
            191      21.184357    2.00002e-07    8.00008e-07    0.019073091    0.080926109              
            192       21.29718    2.00002e-07    8.00008e-07    0.019176192    0.080823008              
            193      21.409985              0    1.00001e-06    0.019274493    0.080724507              
            194      21.522976    2.00002e-07    8.00008e-07    0.019370894    0.080628306              
            195      21.635812              0    1.00001e-06    0.019465795    0.080533205              
            196      21.748005    2.00002e-07    8.00008e-07    0.019565196    0.080434004              
            197      21.860787              0    1.00001e-06    0.019670097    0.080328903              
            198      21.973143    2.00002e-07    8.00008e-07    0.019767498    0.080231702              
            199      22.086092    2.00002e-07    8.00008e-07    0.019869999    0.080129201              
            200      22.198926              0    1.00001e-06      0.0199749      0.0800241              
            201      22.311612              0    1.00001e-06    0.020082001    0.079916999              
            202      22.424346    2.00002e-07    8.00008e-07    0.020182902    0.079816298              
            203      22.537515              0    1.00001e-06    0.020285303    0.079713697              
            204      22.650684    2.00002e-07    8.00008e-07    0.020381104    0.079618096              
            205      22.763664              0    1.00001e-06    0.020478105    0.079520895              
            206      22.876638    2.00002e-07    8.00008e-07    0.020574906    0.079424294              
            207      22.989451    4.00004e-07    6.00006e-07    0.020673007    0.079326393              
            208      23.102165    2.00002e-07    8.00008e-07    0.020772608    0.079226592              
            209        23.2149              0    1.00001e-06    0.020877209    0.079121791              
            210      23.327943              0    1.00001e-06     0.02097271     0.07902629              
            211       23.44112    2.00002e-07    8.00008e-07    0.021074411    0.078924789              
            212        23.5542              0    1.00001e-06    0.021171212    0.078827788              
            213      23.667403              0    1.00001e-06    0.021271013    0.078727987              
            214      23.780236    2.00002e-07    8.00008e-07    0.021372414    0.078626786              
            215      23.893469              0    1.00001e-06    0.021468415    0.078530585              
            216      24.005878              0    1.00001e-06    0.021565616    0.078433384              
            217      24.118777              0    1.00001e-06    0.021669117    0.078329883              
            218       24.23155    2.00002e-07    8.00008e-07    0.021767218    0.078231982              
            219      24.345046              0    1.00001e-06    0.021870319    0.078128681              
            220      24.458171    2.00002e-07    8.00008e-07     0.02196842     0.07803078              
            221      24.570972    2.00002e-07    8.00008e-07    0.022071921    0.077927279              
            222      24.684353    2.00002e-07    8.00008e-07    0.022170222    0.077828978              
            223      24.797371    2.00002e-07    8.00008e-07    0.022269623    0.077729577              
            224      24.910738              0    1.00001e-06    0.022371424    0.077627576              
            225      25.024365              0    1.00001e-06    0.022468925    0.077530075              
            226      25.138347    2.00002e-07    8.00008e-07    0.022562826    0.077436374              
            227      25.251846    2.00002e-07    8.00008e-07    0.022660527    0.077338673              
            228      25.365143    2.00002e-07    8.00008e-07    0.022757828    0.077241372              
            229      25.478786              0    1.00001e-06    0.022859429    0.077139571              
            230      25.591983    2.00002e-07    8.00008e-07     0.02295903     0.07704017              
            231      25.705586              0    1.00001e-06    0.023059831    0.076939169              
            232      25.819132              0    1.00001e-06    0.023161732    0.076837268              
            233      25.932289              0    1.00001e-06    0.023258333    0.076740667              
            234      26.046118    2.00002e-07    8.00008e-07    0.023363434    0.076635766              
            235      26.159847              0    1.00001e-06    0.023466635    0.076532365              
            236       26.27366    2.00002e-07    8.00008e-07    0.023566736    0.076432464              
            237      26.387126              0    1.00001e-06    0.023667137    0.076331863              
            238      26.500227    2.00002e-07    8.00008e-07    0.023768338    0.076230862              
            239      26.614193              0    1.00001e-06    0.023864239    0.076134761              
            240      26.728192    2.00002e-07    8.00008e-07     0.02396464     0.07603456              
            241      26.841655    2.00002e-07    8.00008e-07    0.024060441    0.075938759              
            242      26.954848    4.00004e-07    6.00006e-07    0.024163542    0.075835858              
            243      27.068314    2.00002e-07    8.00008e-07    0.024266243    0.075732957              
            244      27.182482              0    1.00001e-06    0.024362644    0.075636356              
            245      27.296757              0    1.00001e-06    0.024460745    0.075538255              
            246       27.41071              0    1.00001e-06    0.024556146    0.075442854              
            247      27.524563              0    1.00001e-06    0.024654547    0.075344453              
            248      27.638602    2.00002e-07    8.00008e-07    0.024753848    0.075245352              
            249       27.75225    2.00002e-07    8.00008e-07    0.024853049    0.075146151              
            250      27.866181              0    1.00001e-06     0.02495225     0.07504675              
            251      27.980011    2.00002e-07    8.00008e-07    0.025050451    0.074948749              
            252      28.094139              0    1.00001e-06    0.025152252    0.074846748              
            253      28.207526              0    1.00001e-06    0.025255753    0.074743247              
            254      28.321373              0    1.00001e-06    0.025357054    0.074641946              
            255      28.434855    2.00002e-07    8.00008e-07    0.025457055    0.074542145              
            256      28.548975              0    1.00001e-06    0.025557756    0.074441244              
            257      28.662834              0    1.00001e-06    0.025659257    0.074339743              
            258      28.776746              0    1.00001e-06    0.025757658    0.074241342              
            259      28.890483              0    1.00001e-06    0.025859059    0.074139941              
            260      29.004131              0    1.00001e-06     0.02595666     0.07404234              
            261      29.118388    4.00004e-07    6.00006e-07    0.026057361    0.073942039              
            262      29.232433    2.00002e-07    8.00008e-07    0.026155862    0.073843338              
            263      29.346905    2.00002e-07    8.00008e-07    0.026259363    0.073739837              
            264      29.461254    2.00002e-07    8.00008e-07    0.026357564    0.073641636              
            265      29.574864    2.00002e-07    8.00008e-07    0.026452965    0.073546235              
            266      29.688691              0    1.00001e-06    0.026553166    0.073445834              
            267      29.802838    2.00002e-07    8.00008e-07    0.026653367    0.073345833              
            268      29.917092              0    1.00001e-06    0.026757368    0.073241632              
            269       30.03077    2.00002e-07    8.00008e-07    0.026854169    0.073145031              
            270      30.145312              0    1.00001e-06     0.02695407     0.07304493              
            271      30.259736              0    1.00001e-06    0.027054171    0.072944829              
            272      30.373344    2.00002e-07    8.00008e-07    0.027153172    0.072846028              
            273       30.48772              0    1.00001e-06    0.027255373    0.072743627              
            274      30.601657    2.00002e-07    8.00008e-07    0.027351374    0.072647826              
            275       30.71574              0    1.00001e-06    0.027454775    0.072544225              
            276      30.830268              0    1.00001e-06    0.027556176    0.072442824              
            277      30.944559    2.00002e-07    8.00008e-07    0.027658777    0.072340423              
            278      31.059027              0    1.00001e-06    0.027750478    0.072248522              
            279      31.173364    4.00004e-07    6.00006e-07    0.027849078    0.072150321              
            280      31.287576    2.00002e-07    8.00008e-07    0.027947179    0.072052021              
            281      31.402214    2.00002e-07    8.00008e-07     0.02804638     0.07195282              
            282      31.516871              0    1.00001e-06    0.028143281    0.071855719              
            283      31.631151              0    1.00001e-06    0.028253083    0.071745917              
            284      31.745489              0    1.00001e-06    0.028353184    0.071645816              
            285      31.860346    2.00002e-07    8.00008e-07    0.028451185    0.071548015              
            286        31.9744              0    1.00001e-06    0.028551786    0.071447214              
            287      32.088805    2.00002e-07    8.00008e-07    0.028651987    0.071347213              
            288      32.203381              0    1.00001e-06    0.028748487    0.071250512              
            289      32.317744    2.00002e-07    8.00008e-07    0.028854589    0.071144611              
            290      32.431882    2.00002e-07    8.00008e-07     0.02896049     0.07103871              
            291       32.54614              0    1.00001e-06    0.029060891    0.070938109              
            292      32.661075              0    1.00001e-06    0.029161992    0.070837008              
            293      32.775344    2.00002e-07    8.00008e-07    0.029264993    0.070734207              
            294      32.889842    2.00002e-07    8.00008e-07    0.029366794    0.070632406              
            295      33.004343    2.00002e-07    8.00008e-07    0.029462295    0.070536905              
            296      33.119508    2.00002e-07    8.00008e-07    0.029565796    0.070433404              
            297      33.233965              0    1.00001e-06    0.029663097    0.070335903              
            298      33.349038    2.00002e-07    8.00008e-07    0.029763698    0.070235502              
            299      33.462918    2.00002e-07    8.00008e-07    0.029862399    0.070136801              
            300      33.577547              0    1.00001e-06      0.0299618      0.0700372              
            301      33.691957    4.00004e-07    6.00006e-07    0.030060701    0.069938699              
            302      33.807128              0    1.00001e-06    0.030160202    0.069838798              
            303      33.921648              0    1.00001e-06    0.030255903    0.069743097              
            304      34.036681    2.00002e-07    8.00008e-07    0.030353804    0.069645396              
            305      34.151497    4.00004e-07    6.00006e-07    0.030459505    0.069539895              
            306      34.265876    2.00002e-07    8.00008e-07    0.030563306    0.069435894              
            307       34.38065              0    1.00001e-06    0.030662907    0.069336093              
            308      34.496056    2.00002e-07    8.00008e-07    0.030760608    0.069238592              
            309      34.610881              0    1.00001e-06    0.030864909    0.069134091              
            310      34.725982    4.00004e-07    6.00006e-07     0.03096431     0.06903509              
            311      34.840428              0    1.00001e-06    0.031060111    0.068938889              
            312      34.955467    2.00002e-07    8.00008e-07    0.031162712    0.068836488              
            313      35.069949              0    1.00001e-06    0.031267413    0.068731587              
            314       35.18479              0    1.00001e-06    0.031371514    0.068627486              
            315      35.299932    2.00002e-07    8.00008e-07    0.031474115    0.068525085              
            316      35.414645    2.00002e-07    8.00008e-07    0.031572516    0.068426684              
            317       35.52966    2.00002e-07    8.00008e-07    0.031676217    0.068322983              
            318      35.643952    2.00002e-07    8.00008e-07    0.031772018    0.068227182              
            319      35.758711    4.00004e-07    6.00006e-07    0.031868219    0.068131181              
            320      35.873339    2.00002e-07    8.00008e-07     0.03196772     0.06803148              
            321      35.988836    2.00002e-07    8.00008e-07    0.032065821    0.067933379              
            322      36.103869    2.00002e-07    8.00008e-07    0.032164822    0.067834378              
            323      36.219157    2.00002e-07    8.00008e-07    0.032261023    0.067738177              
            324      36.333551    2.00002e-07    8.00008e-07    0.032361924    0.067637276              
            325      36.448545    2.00002e-07    8.00008e-07    0.032466125    0.067533075              
            326      36.563971    2.00002e-07    8.00008e-07    0.032566326    0.067432874              
            327      36.679114    2.00002e-07    8.00008e-07    0.032663527    0.067335673              
            328      36.794192    4.00004e-07    6.00006e-07    0.032764728    0.067234672              
            329      36.909591    2.00002e-07    8.00008e-07    0.032868329    0.067130871              
            330       37.02475    4.00004e-07    6.00006e-07     0.03296613     0.06703327              
            331      37.140026              0    1.00001e-06    0.033066031    0.066932969              
            332      37.255534              0    1.00001e-06    0.033164432    0.066834568              
            333      37.370731    2.00002e-07    8.00008e-07    0.033261933    0.066737267              
            334      37.487038              0    1.00001e-06    0.033358434    0.066640566              
            335      37.602275    2.00002e-07    8.00008e-07    0.033459035    0.066540165              
            336         37.718    2.00002e-07    8.00008e-07    0.033559236    0.066439964              
            337      37.833588    2.00002e-07    8.00008e-07    0.033659337    0.066339863              
            338      37.949423              0    1.00001e-06    0.033761138    0.066237862              
            339      38.064974    2.00002e-07    8.00008e-07    0.033862839    0.066136361              
            340      38.180639    4.00004e-07    6.00006e-07     0.03395594     0.06604346              
            341      38.296025    4.00004e-07    6.00006e-07    0.034054841    0.065944559              
            342      38.411833    2.00002e-07    8.00008e-07    0.034157042    0.065842158              
            343      38.527045    2.00002e-07    8.00008e-07    0.034259043    0.065740157              
            344      38.642742              0    1.00001e-06    0.034363244    0.065635756              
            345       38.75897    2.00002e-07    8.00008e-07    0.034466945    0.065532255              
            346      38.875054    4.00004e-07    6.00006e-07    0.034566846    0.065432554              
            347      38.990712    4.00004e-07    6.00006e-07    0.034663847    0.065335553              
            348      39.105952    2.00002e-07    8.00008e-07    0.034765948    0.065233252              
            349      39.221232              0    1.00001e-06    0.034862949    0.065136051              
            350      39.337179              0    1.00001e-06     0.03495685     0.06504215              
            351       39.45277              0    1.00001e-06    0.035059151    0.064939849              
            352      39.568608    2.00002e-07    8.00008e-07    0.035156252    0.064842948              
            353      39.684522    2.00002e-07    8.00008e-07    0.035256453    0.064742747              
            354      39.800476              0    1.00001e-06    0.035354554    0.064644446              
            355      39.917063    2.00002e-07    8.00008e-07    0.035448454    0.064550746              
            356      40.033272    2.00002e-07    8.00008e-07    0.035554756    0.064444444              
            357      40.149221    2.00002e-07    8.00008e-07    0.035657657    0.064341543              
            358      40.265119    4.00004e-07    6.00006e-07    0.035763058    0.064236342              
            359      40.380957    2.00002e-07    8.00008e-07    0.035862959    0.064136241              
            360      40.497264              0    1.00001e-06     0.03596706     0.06403194              
            361      40.612992              0    1.00001e-06    0.036069761    0.063929239              
            362      40.729434    2.00002e-07    8.00008e-07    0.036171762    0.063827438              
            363      40.845227    2.00002e-07    8.00008e-07    0.036276863    0.063722337              
            364      40.962008    2.00002e-07    8.00008e-07    0.036375764    0.063623436              
            365      41.077969    4.00004e-07    6.00006e-07    0.036476065    0.063523335              
            366      41.193946    2.00002e-07    8.00008e-07    0.036578266    0.063420934              
            367      41.310351    2.00002e-07    8.00008e-07    0.036681467    0.063317733              
            368      41.426669    2.00002e-07    8.00008e-07    0.036778468    0.063220732              
            369      41.543726    2.00002e-07    8.00008e-07    0.036875769    0.063123431              
            370       41.66033              0    1.00001e-06     0.03698107     0.06301793              
            371      41.776507              0    1.00001e-06    0.037084071    0.062914929              
            372      41.893186              0    1.00001e-06    0.037185072    0.062813928              
            373      42.009696    2.00002e-07    8.00008e-07    0.037282873    0.062716327              
            374       42.12643    2.00002e-07    8.00008e-07    0.037379974    0.062619226              
            375      42.243079    2.00002e-07    8.00008e-07    0.037479575    0.062519625              
            376      42.359366    2.00002e-07    8.00008e-07    0.037576576    0.062422624              
            377      42.476045    2.00002e-07    8.00008e-07    0.037679377    0.062319823              
            378      42.592245    2.00002e-07    8.00008e-07    0.037779578    0.062219622              
            379      42.708779    2.00002e-07    8.00008e-07    0.037885579    0.062113621              
            380      42.825666    2.00002e-07    8.00008e-07     0.03798428     0.06201492              
            381      42.941815    2.00002e-07    8.00008e-07    0.038090081    0.061909119              
            382      43.058095    4.00004e-07    6.00006e-07    0.038189182    0.061810218              
            383      43.175159              0    1.00001e-06    0.038292383    0.061706617              
            384      43.291916    2.00002e-07    8.00008e-07    0.038390984    0.061608216              
            385      43.409088    2.00002e-07    8.00008e-07    0.038487385    0.061511815              
            386      43.525623              0    1.00001e-06    0.038585886    0.061413114              
            387      43.642745              0    1.00001e-06    0.038688187    0.061310813              
            388      43.759586    4.00004e-07    6.00006e-07    0.038788388    0.061211012              
            389      43.876274              0    1.00001e-06    0.038890489    0.061108511              
            390      43.992711    2.00002e-07    8.00008e-07     0.03898909     0.06101011              
            391      44.110012    2.00002e-07    8.00008e-07    0.039085391    0.060913809              
            392      44.226545              0    1.00001e-06    0.039179392    0.060819608              
