,Plate,Column,Row,slope,slope stderr,int,int stderr,RSQ
48,plate01,8,A,0.00028572862380374386,9.421997230545654e-05,4.544799771398323e-05,0.0001890954074277452,0.3800750732309357
49,plate01,8,B,0.0006094844202049199,0.0001317178125829172,-1.4126596148411608e-06,0.0002643524528725602,0.5880355118903864
50,plate01,8,C,0.0011731561964136688,0.00015028380903412886,0.0002160947562100668,0.00030161308692164545,0.8024701273704145
51,plate01,8,D,0.0019177162364592281,0.00011551002686338532,0.00011261989304649832,0.00023182360898504854,0.948388322382538
52,plate01,8,E,0.0038065248181473736,0.0001593878173679124,-0.00038370347101171693,0.00031988445638676295,0.9743746301262943
53,plate01,8,F,0.005557032885969342,0.00013081678253391583,4.005623782315657e-05,0.0002625436725092933,0.9917560168415399
54,plate01,8,G,0.00945682127599887,0.0001756212675170911,-0.00044286757426735286,0.00035246425875571383,0.9948534740600689
55,plate01,8,H,0.01639811228715426,0.00016556440092794882,0.0001809431787593447,0.0003322804921393906,0.9984732317282573
56,plate01,9,A,0.004955066859170179,0.00012191464544325873,0.0009741430107993218,0.0002446774212800159,0.9910013312665896
57,plate01,9,B,0.009224399779907867,0.0001914228531706232,0.0015726548287525077,0.000384177372230445,0.9935819032708262
58,plate01,9,C,0.016036685053589305,0.0001779238023081777,0.0014936845255754203,0.00035708536821562367,0.9981569844120078
59,plate01,9,D,0.02064370186772017,0.000207655988331213,0.0019369261314435393,0.0004167565754318947,0.9984845331779227
60,plate01,9,E,0.029379529994588663,0.00018884049823648296,0.001089893430174792,0.0003789947667038757,0.9993806688492035
61,plate01,9,F,0.035065203260036946,0.00018026238353763187,0.00038193000821892814,0.0003617788821619509,0.9996037431246838
62,plate01,9,G,0.041147212858204864,0.00016565974012521092,-0.000359128417306276,0.00033247195453610726,0.9997569256449336
63,plate01,9,H,0.046668823869940576,0.0001621809632282595,0.00014957443915927365,0.00032549018364104226,0.9998188828457274
64,plate01,10,A,0.0012207137540527929,0.00012040824501139488,-0.000165734445814452,0.00024165414166892838,0.872645585258818
65,plate01,10,B,0.0016547423350010734,0.00014398631927519122,0.0007565085670782089,0.0002889743135416228,0.8980107235110713
66,plate01,10,C,0.003879306173594486,0.00011877504402623786,-0.00010878444434577759,0.00023837641464597085,0.9861334105819086
67,plate01,10,D,0.005348389820457121,0.0001292167954854583,0.00015774908622428988,0.0002593325156653862,0.9913204512394646
68,plate01,10,E,0.009322654560747635,0.00012887336377224588,-0.0001124220236901813,0.00025864314616888616,0.9971417879937805
69,plate01,10,F,0.012937534733346289,0.00011138896470948227,0.00023387381700072852,0.00022355287585464864,0.9988893167877415
70,plate01,10,G,0.018513861773659088,0.00013563273402781288,0.00044138059995068023,0.0002722091053340975,0.99919559062983
71,plate01,10,H,0.026059851429074677,0.00013669604023239175,0.0004919182215823026,0.0002743430701608896,0.9995874461164685
72,plate01,11,A,0.00024801204650948044,0.00018371599554990316,0.00023566520832422568,0.0003687100482903019,0.10833351119907386
73,plate01,11,B,0.0008499601014634591,0.0001293020904923462,-0.00032775920557075606,0.000259503695549124,0.7423130785336562
74,plate01,11,C,0.0010720155454061137,0.00014342780196572742,5.629361588316607e-05,0.00028785336541576635,0.7883282870056538
75,plate01,11,D,0.0016840369957184023,0.00011660213876133962,1.1842343150160465e-05,0.00023401530957095664,0.9329125534582947
76,plate01,11,E,0.0024671184722128625,0.00012379853594496755,0.0002815481570215418,0.00024845830687409754,0.9636050315650688
77,plate01,11,F,0.003560170579371212,0.0001343114126255295,-0.0005358139089655268,0.0002695571817479576,0.9790973514720378
78,plate01,11,G,0.004673613671991793,0.0001243350170580138,-5.5206896216702406e-05,0.00024953507724756463,0.9894952306353183
79,plate01,11,H,0.007298455919090589,0.00012056660467683361,-3.0175040307178315e-05,0.00024197177058848487,0.9959232971762766
80,plate01,12,A,0.0014457931886381256,0.0001627290628478501,-0.0001605433076019344,0.0003265901961744256,0.8403189516886393
81,plate01,12,B,0.002557650106297185,0.00012128827465930637,1.3218765037180574e-05,0.00024342016379751052,0.967368356140708
82,plate01,12,C,0.004259853597258966,0.0001440254721964775,-0.00022199159485788845,0.0002890529173722936,0.9831423454767775
83,plate01,12,D,0.005466166249217198,9.191314286069017e-05,5.888206306490464e-05,0.00018446569705801475,0.9957767950107824
84,plate01,12,E,0.0075096107152857715,0.00018017735315913692,0.0007234684021581367,0.000361608141684418,0.9914390328473196
85,plate01,12,F,0.00971247778049838,0.00017638043603968026,-4.6282057928985266e-05,0.0003539880520938443,0.9950774640432406
86,plate01,12,G,0.011834408430719265,0.00010275596033735197,0.00028635249645633825,0.00020622678330779095,0.998870408688561
87,plate01,12,H,0.015427852162946119,0.00018243963818728658,-0.00022222755290556012,0.0003661485221637088,0.9979068094649995
88,plate02,2,A,0.0018154955504727029,0.00011964587900565942,-5.46205804199486e-05,0.0002401240590977851,0.9388373128223366
89,plate02,2,B,0.0032826573922085157,0.00016003049791842177,-9.91519576687551e-05,0.0003211743179894458,0.9655782213728406
90,plate02,2,C,0.005718275889087848,0.00019006734831436138,0.00021114681937572683,0.00038145693906207296,0.9836981175603929
91,plate02,2,D,0.0074271629412329425,0.000138154086468471,0.0006860360377348563,0.0002772692802224318,0.9948367320562556
92,plate02,2,E,0.011332312496548848,9.301736147439011e-05,0.00030016568522468013,0.0001866818082308957,0.9989904138078555
93,plate02,2,F,0.014126191862855228,0.00013062286211537575,0.0001772339709894524,0.000262154315727937,0.9987190806472342
94,plate02,2,G,0.017600582258915292,0.00014167095129954762,0.0002810972486415291,0.0002843275123334984,0.9990290934381552
95,plate02,2,H,0.0224993074219082,0.00010736175425858138,7.2989050829974644e-06,0.00021547221162342524,0.9996585533226168
96,plate02,3,A,0.00026550212358269023,0.0001057096176291652,-6.0628510912885074e-05,0.00021215462054657367,0.29604640028689044
97,plate02,3,B,0.0003282466665369932,0.00013020212587124306,-0.00026358375985844625,0.0002613100294405366,0.29761192894622734
98,plate02,3,C,0.00014706765978503687,0.00016121249207510827,0.0004527260157561941,0.00032354648977051827,0.05256482844349153
99,plate02,3,D,0.0005870498884517795,0.00012254255735302198,6.345388447903465e-05,0.0002459376136771579,0.6047394330336104
100,plate02,3,E,0.0012685115007129654,9.52823633094814e-05,-0.00021919987988906637,0.00019122757469112683,0.9219728785396458
101,plate02,3,F,0.001918958159114343,0.0001254289847599624,0.00021316652953091246,0.00025173053832257204,0.9397746007857992
102,plate02,3,G,0.0038578743741190576,0.0001503353599006489,-0.0004003747433562969,0.00030171656564775286,0.9777291911054479
103,plate02,3,H,0.007865102525323908,0.00016369351721382095,2.8438432616573195e-06,0.00032853036518804484,0.9935443090179815
104,plate02,4,A,0.0026487275544012745,0.00013550786094960725,0.0006386534289635199,0.0002719584091344002,0.962223506208111
105,plate02,4,B,0.005271877431098746,0.0001604076711046379,0.0002280821359708638,0.0003219312136747644,0.9863031352844851
106,plate02,4,C,0.009113645147842882,0.00016446889379921454,0.00048782479251701077,0.00033008192337879153,0.9951386375168808
107,plate02,4,D,0.012036862419179997,0.00012680071078616288,0.0009093005306183646,0.0002544835267974923,0.9983381733909077
108,plate02,4,E,0.018443962834497354,0.0001519341123655049,0.00017611825513064213,0.00030492518048467874,0.9989831625349017
109,plate02,4,F,0.023095933034522852,0.00010786427269061431,0.00025994439859001556,0.00021647887395140531,0.999672935356781
110,plate02,4,G,0.028699435616566796,0.0001546079050872769,5.851113470206204e-05,0.0003102917767348228,0.999564868049762
111,plate02,4,H,0.0348720647823841,0.00020479382368121567,-0.0002351554772575127,0.0004110125250502483,0.999482933722813
112,plate02,5,A,0.00037694899269265697,0.0001429918768707452,0.0004578871031957386,0.00028697850546986027,0.3166075969789298
113,plate02,5,B,0.0011383779585572198,0.00011699154417273242,-0.00027623681393480824,0.00023479695945681557,0.8632400811958958
114,plate02,5,C,0.0017179452278470336,8.330577826127411e-05,-0.0004898805244887351,0.00016719109037737726,0.9659302722590196
115,plate02,5,D,0.002141991162475766,0.0001402314454659347,-0.00020090814056873067,0.00028143845035074336,0.9395930899497721
116,plate02,5,E,0.0031324609314248345,0.00016605940014092978,4.70935376643646e-05,0.0003332741033102076,0.9595503570574808
117,plate02,5,F,0.003960754912214639,8.077642677533109e-05,0.00024571480296157496,0.00016211478305995175,0.9937998326761662
118,plate02,5,G,0.005489527270471959,0.0001701443695278276,0.00034558256613913415,0.00034147237781899023,0.9857949440016055
119,plate02,5,H,0.008611258237075965,9.864655739764859e-05,-0.0006705932578925367,0.00019797938074928058,0.9980354278056038
120,plate02,6,A,0.0004571123529962791,0.00010424131881863693,-5.861298791398384e-05,0.0002092078155000252,0.5617803955150874
121,plate02,6,B,0.0008940409197139037,0.00011320079721083494,4.6172170549244464e-05,0.00022718911385959301,0.8061408254336269
122,plate02,6,C,0.0017444185601524966,0.0001245043907290211,7.792392546677049e-05,0.0002498749527688839,0.9290126532762912
123,plate02,6,D,0.002607281946769884,0.0001254932037362398,8.934376856120096e-05,0.00025185944075629415,0.9664169460105263
124,plate02,6,E,0.004347548705155457,9.627763250567331e-05,0.00042917350037763915,0.00019322503802773525,0.9926975248154339
125,plate02,6,F,0.006646792209643083,0.00012905703938501055,0.00021731925618416755,0.000259011896095563,0.9943768292841973
126,plate02,6,G,0.010344989567996874,0.00011091929480814552,0.0005173358982805401,0.00022261024432251557,0.9982785388335909
127,plate02,6,H,0.01680128492525279,0.00012428339195457949,-2.8861852046535574e-05,0.00024943192828017424,0.9991798733087133
128,plate02,7,A,0.0006596562518333929,0.00010376497055336704,-0.0002001003785157675,0.00020825179852615428,0.7293112028506834
129,plate02,7,B,0.0011252617926483398,0.00011067098740548523,-3.643672244183031e-05,0.0002221118561089454,0.8732902435258891
130,plate02,7,C,0.0020855183214385864,0.00010738740955150722,-5.838526732028032e-05,0.00021552184478342292,0.9617499483963106
131,plate02,7,D,0.002830243397619383,0.00014228271701099783,8.051786463417848e-05,0.00028555523176369244,0.9634751633796904
132,plate02,7,E,0.005132992995432333,0.00012814980140040335,0.00014647101831532656,0.0002571911232483036,0.9907371584259365
133,plate02,7,F,0.007409043875470265,0.0001280300474531167,-0.0001926276761719799,0.0002569507360180783,0.9955408765458608
134,plate02,7,G,0.011187627479581304,0.00021257057799647198,-0.00045022268565355966,0.00042661991840494166,0.9946138793008795
135,plate02,7,H,0.016851667847558215,0.00010954904063564504,-0.00047199600339251817,0.0002198602067393966,0.9993664982216621
136,plate02,8,A,0.0005207805036097548,0.00012976688322587996,0.00034668435349116406,0.00026043651592116046,0.5177744617854916
137,plate02,8,B,0.0012228429135376629,0.00011279009387902562,-8.266147629945836e-05,0.00022636484383768197,0.8868297913115015
138,plate02,8,C,0.0024118826174745964,0.00014006965786257742,-0.0008118673835202491,0.00028111374277037997,0.9518458525660615
139,plate02,8,D,0.002739457755711062,0.0001419559161989813,8.64894260769807e-05,0.0002848993530499365,0.961281424140534
140,plate02,8,E,0.004060675372211482,0.00011868007954462559,0.00017364300125363494,0.00023818576517323342,0.9873491150441652
141,plate02,8,F,0.005175342558502934,0.00010810962038016308,0.00040441755759641453,0.00021697133042425707,0.9934970811465821
142,plate02,8,G,0.0068246449656856915,0.000123498349604202,0.00013307590668798725,0.0002478558699102355,0.9951120577806648
143,plate02,8,H,0.009978842868480052,0.00010447699933011509,-7.309386364223272e-05,0.0002096807662814055,0.9983584324275524
144,plate02,9,A,0.0020566748003430268,0.00013840268124961096,-4.043429482333982e-05,0.00027776813386067457,0.9363927780176463
145,plate02,9,B,0.003855846823714099,0.00013461879564246058,-0.00013695164439395943,0.0002701740979146967,0.9820446308138092
146,plate02,9,C,0.00616384790388802,0.00015056799700817916,-9.592069915020929e-05,0.00030218342108814464,0.991128783695518
147,plate02,9,D,0.007596816862550518,0.000154672800345622,0.00015070637743117425,0.000310421561412971,0.9938203610097966
148,plate02,9,E,0.0104658367021459,0.00018279055697714952,0.000313662804839144,0.0003668527194520482,0.995445214124745
149,plate02,9,F,0.012213979725049007,0.00013378148428837337,0.0003868172834901908,0.00026849359649024616,0.9982036628975551
150,plate02,9,G,0.014722466597815509,0.00016996404543689013,-5.948275439315864e-06,0.0003411071613122284,0.9980048902066606
151,plate02,9,H,0.018028111659404548,0.0001454540646555981,0.00011463793692521816,0.00029192023076756146,0.9990245182659101
152,plate02,10,A,0.0018249792842009302,6.924115005717577e-05,0.00026487474635315263,0.00013896398627735132,0.9788638386050188
153,plate02,10,B,0.0032525795334909656,0.00011185026945076005,0.0007755796326481553,0.00022447864567004533,0.9825709638397878
154,plate02,10,C,0.006347798944186047,0.00012187302792989474,0.0003121264980088116,0.0002445938834997759,0.9945012330634299
155,plate02,10,D,0.008424825306153558,0.00012550122735250767,0.00011085115783011717,0.00025187548856907765,0.996682414011758
156,plate02,10,E,0.012671142664197358,0.0001431054159407341,-0.00015250022509511873,0.0002872062617229018,0.9980904077227053
157,plate02,10,F,0.01582387976281908,0.0001499099082820919,0.00020530231653187738,0.0003008627679185784,0.9986555569994018
158,plate02,10,G,0.01968647369949682,0.0001595108373817584,0.00013303969885880112,0.00032013125797081325,0.9990161991747113
159,plate02,10,H,0.02424435648415368,0.00014086991770304025,0.0004027141844790194,0.0002827198757531274,0.9994938410280421
160,plate02,11,A,0.0019336138870851432,0.0001178317539554035,6.574446982308727e-05,0.0002364832026432213,0.9472363980514825
161,plate02,11,B,0.0036638780456727444,0.000127726054395845,2.252420664699398e-05,0.0002563404239431903,0.9820972129242493
162,plate02,11,C,0.006115759958171272,0.00014619225282179276,0.0008961240817181809,0.00029340152693760894,0.9915016882053768
163,plate02,11,D,0.008551623590874247,0.00014407120361120045,1.538489931751652e-05,0.0002891439257917456,0.9957606536283916
164,plate02,11,E,0.012594998273197811,0.00012621709774085808,0.00028109930361114516,0.00025331221581010926,0.9984958984368548
165,plate02,11,F,0.01562089336590816,0.0001793881221971147,0.00036085976355695805,0.0003600241766983828,0.9980257222804663
166,plate02,11,G,0.01976057910189798,0.00010917145608343454,-7.76451710021301e-05,0.0002191021496188151,0.9995423747308806
167,plate02,11,H,0.024820420319505845,0.00010516866575500178,-0.0004922376627454662,0.0002110689911004464,0.9997307665145402
168,plate02,12,A,0.005610052842000122,0.00013202840231631762,0.0009902048949555894,0.00026497529020211064,0.9917605368040517
169,plate02,12,B,0.010217445252624411,0.0001403444164088299,0.002184287282084507,0.0002816651739286561,0.9971779184393742
170,plate02,12,C,0.018039013771429694,0.00025067631314821544,0.001991062201460049,0.0005030964909226047,0.9971117416396125
171,plate02,12,D,0.023407113337910443,0.00020864915597286802,0.002721205817978335,0.0004187498308384359,0.9988095489812188
172,plate02,12,E,0.033289132605988314,0.00022591614410614043,0.0018439767467025917,0.00045340392719453134,0.9993096315990475
173,plate02,12,F,0.04023582205822854,0.0001490168141201147,0.00035706672936995756,0.00029907035279613277,0.9997942940570805
174,plate02,12,G,0.04658928322759442,0.0001584486294258853,0.0004348122308948744,0.0003179995594605022,0.999826531246164
175,plate02,12,H,0.05303366156534506,0.00021653723107195572,3.646270170321042e-05,0.0004345772395441983,0.9997500025199679
176,plate03,2,A,0.0004795503304919804,0.0001338603445845636,0.00023372746173861377,0.00026865191719613736,0.46109216799405506
177,plate03,2,B,0.0009684563512056016,0.00014603974375922626,0.0003270365265288189,0.0002930954368899287,0.7456602541070614
178,plate03,2,C,0.002126460024982038,0.00014359865432197688,-2.8210596461034768e-05,0.00028819626286204913,0.9359761544643455
179,plate03,2,D,0.0030444731242530664,0.00013038985320853143,0.0003162885962591,0.0002616867947281585,0.9732226995263177
180,plate03,2,E,0.006107905999718717,0.0001670376811317681,5.669962952755569e-05,0.0003352372394945368,0.9889059437868947
181,plate03,2,F,0.00952522110417103,0.00015974137714130842,0.00012402556433646693,0.00032059416354397936,0.9957990410792057
182,plate03,2,G,0.016561476140182996,0.000129939048025034,5.296875990878913e-05,0.000260781607954436,0.9990774965594793
183,plate03,2,H,0.02948223995728494,0.00013926984243589098,2.6295475664017687e-05,0.00027950701986084807,0.9996654010193973
184,plate03,3,A,0.00014995742286248002,0.00014344562466555487,5.233453775230815e-05,0.0002878891618665048,0.06790916600167896
185,plate03,3,B,0.0004991128402898836,0.0001574734391624491,-0.0007493582290185161,0.000316042372814506,0.40109627277564486
186,plate03,3,C,0.000536107163962966,0.00011006451210360222,-7.839129289610296e-05,0.00022089470954459334,0.6126546228432378
187,plate03,3,D,0.0009192391963968782,0.00010980427544794796,-0.0001858075307892833,0.00022037242274867763,0.8237035388552848
188,plate03,3,E,0.0014377153565034396,9.830329342605667e-05,-0.0003023279138772581,0.00019729045439357615,0.9344690496608141
189,plate03,3,F,0.002186284702977524,8.583388478302784e-05,8.494498013526682e-05,0.00017226489346445746,0.9774020722372965
190,plate03,3,G,0.004102877298403914,0.00011808220937796062,-0.00017272804466792876,0.00023698587165672927,0.9877278560424141
191,plate03,3,H,0.008294902050131912,9.626587705478678e-05,0.00014457577670669465,0.00019320150759099538,0.9979837813049943
192,plate03,4,A,0.0022678361730823354,0.00013493102396128313,-0.0001480676489682752,0.00027080073895395225,0.9495777492513352
193,plate03,4,B,0.0038945448814167467,0.00017175935945992288,0.00031386585816678544,0.0003447136133444998,0.9716515540627196
194,plate03,4,C,0.00648952769282856,0.00011702031427626987,0.00018858178555467041,0.0002348547437805105,0.9951462773653018
195,plate03,4,D,0.008144585437755201,0.0001426718360612493,0.0005135709212637455,0.00028633621338734365,0.9954182079984908
196,plate03,4,E,0.011114488112551077,0.00014800780260704877,0.0005970440616124733,0.00029704528425552793,0.9973470564647748
197,plate03,4,F,0.013506319726542843,0.00014984693928348994,-6.743924862575622e-05,0.0003007360568833033,0.9981570685439793
198,plate03,4,G,0.015845550529166356,0.00011850980821431682,0.0002332780459421949,0.00023784399614765832,0.9991616601592717
199,plate03,4,H,0.019188503663902935,0.00013154819041519728,0.000501935674073566,0.0002640115831478781,0.9992955127926821
200,plate03,5,A,0.0004106279131752145,0.00012195257251233733,9.69035194326624e-05,0.00024475352816901634,0.4304686003551551
201,plate03,5,B,0.00078730484272409,0.00011411285481239003,0.00020131588245502196,0.00022901956026326727,0.7603874649210377
202,plate03,5,C,0.0016873758668277997,0.00013711480586272332,-0.00048195550867915143,0.00027518348501736126,0.9098801405720751
203,plate03,5,D,0.0022089826912697792,0.0002041331293976798,-4.1056706766076167e-05,0.00040968630853827754,0.8864499224472919
204,plate03,5,E,0.004153525532201054,0.00017352864108269013,-0.000204113538875009,0.00034826443197777114,0.9744861924468107
205,plate03,5,F,0.005851758038669509,0.00012765112239424852,0.00033754455079100396,0.00025619028649578586,0.9929127286966002
206,plate03,5,G,0.009742765343765619,0.00011021199363137356,0.0002608960359853782,0.0002211906626527272,0.9980841946599684
207,plate03,5,H,0.016517155103673027,0.00012422504517377946,-7.059840041267588e-05,0.000249314589268133,0.9991522426369797
208,plate03,6,A,0.0001534252084249517,0.00017088730759476326,6.396388693961157e-05,0.00034296342783100674,0.05099757505458313
209,plate03,6,B,0.00022077765662860594,0.00014179430935511994,0.00017545487123488856,0.00028457503984080423,0.13913501902220626
210,plate03,6,C,0.00046688198418144174,0.00010569875845040635,0.00018472877373571292,0.0002121328315933426,0.5653530970828984
211,plate03,6,D,0.0008803689687780631,0.0001421707292866231,0.00029178472729714656,0.000285330501213541,0.7188116448922361
212,plate03,6,E,0.0017947043998366712,0.00013379734049201404,-9.750304818560711e-05,0.0002685254483968223,0.923047264494923
213,plate03,6,F,0.002665838483809132,0.00017032264085245936,0.00028640070320610486,0.00034183016373584004,0.9423022930124577
214,plate03,6,G,0.005101511184175887,0.00011887550372449643,-0.0003951646456362303,0.00023857799231496795,0.9919210415508061
215,plate03,6,H,0.009739128956079323,0.0001449843838542133,2.1915777503335575e-05,0.00029097679713178124,0.9966867726750467
216,plate03,7,A,0.0003562074079351217,0.00011300806904156234,-7.580037011557175e-05,0.0002268023028324882,0.39844646523052385
217,plate03,7,B,0.00039772959755806866,0.00012795411200707064,7.752126996903319e-05,0.00025679835458898055,0.39177701384440045
218,plate03,7,C,0.0011722735843549918,9.858031715649854e-05,-0.00024486180933702847,0.00019784642384035968,0.90409769230004
219,plate03,7,D,0.0014805556665830222,0.00012425960230817392,-6.535755649370983e-05,0.0002493836359378957,0.9044389421630233
220,plate03,7,E,0.0030592976355961984,0.00011507014630390234,-0.00013188996538816142,0.00023094082165124754,0.9792196193977583
221,plate03,7,F,0.0046317506666127195,0.00013915474124518326,-0.0001313984307660377,0.00027927758292365783,0.9866415324566372
222,plate03,7,G,0.008203304379976977,0.0001459844368769283,-0.00011243455307444663,0.00029298455039536707,0.9952720943975901
223,plate03,7,H,0.016065123989546605,0.00012001518552466367,-0.0006349246528437112,0.0002408652589095245,0.9991635657746855
224,plate03,8,A,0.00015030257277613357,0.00014586810628027907,0.00016834880659144305,0.00029275097174056035,0.06610281007724028
225,plate03,8,B,0.0007002352126433833,0.00011016417270859886,-0.00024366064006820133,0.00022109472808083493,0.7292535827692717
226,plate03,8,C,0.001201631353694272,8.776820473682632e-05,-6.829084709349242e-05,0.0001761469896503126,0.9259048873496213
227,plate03,8,D,0.0017376705080471054,0.00010873296921075885,-0.00013986686279649695,0.00021822237012181645,0.9445255804746912
228,plate03,8,E,0.003216685410947881,0.00016342999717826025,7.673915196772192e-05,0.00032799690847362277,0.9627231876928641
229,plate03,8,F,0.005484057580121918,0.00014512020085865896,-0.0006673307393423877,0.0002912499538517479,0.9896054653319157
230,plate03,8,G,0.00939331071635561,0.00015299242855081803,0.00021851089839327518,0.00030704925645528886,0.9960365856251836
231,plate03,8,H,0.018650219149647356,0.00013275329977274644,7.980125552268093e-05,0.00026642987716032294,0.9992405807144057
232,plate03,9,A,0.001016332494376785,0.00013954825037753915,0.00012688030890531363,0.0002800672922155792,0.779549123108928
233,plate03,9,B,0.0021619373076975884,0.00012432736410061137,0.00017181763606135644,0.0002495196182480287,0.9527380204555211
234,plate03,9,C,0.00429859260445082,0.00013497961648617629,-2.2425629583451968e-05,0.0002708982658652379,0.9854253279321151
235,plate03,9,D,0.005914800236425288,0.0001456270776515168,0.0002235541984410057,0.00029226722892182006,0.9909891781671005
