,Plate,Column,Row,slope,slope stderr,int,int stderr,RSQ
45,plate01,7,F,0.0037638246279418333,1.5796147696644402e-06,2.111045904917942e-05,3.170220547379708e-06,0.9999973579901508
46,plate01,7,G,0.006465743193985608,2.0503990554327393e-06,2.62459849331703e-05,4.1150606742561945e-06,0.9999984915576113
47,plate01,7,H,0.011345722691560303,2.165574188920885e-06,2.428594175482284e-05,4.346218709494533e-06,0.9999994535158888
48,plate01,8,A,0.00030008979289967096,2.2623789595296612e-07,3.217730864473774e-06,4.5404942336767725e-07,0.9999914745976293
49,plate01,8,B,0.0005921503280781965,4.231010468039911e-07,6.097101600690451e-06,8.491451478238117e-07,0.9999923420733924
50,plate01,8,C,0.0011530792004033924,8.128689985845805e-07,1.1357680173380373e-05,1.6313918613471151e-06,0.9999925456499664
51,plate01,8,D,0.0016852439532889674,1.1037636753821901e-06,1.5641278526817314e-05,2.215205923145294e-06,0.9999935654826821
52,plate01,8,E,0.0031295278519241315,1.810432000395674e-06,2.4941499955234487e-05,3.6334593345364367e-06,0.9999949800799732
53,plate01,8,F,0.004761496073627972,2.532244281016091e-06,3.1026580778639655e-05,5.082103842397757e-06,0.9999957575790622
54,plate01,8,G,0.007813099500628428,2.729312993270503e-06,3.559575825788588e-05,5.477618103008427e-06,0.9999981695696841
55,plate01,8,H,0.012684079820253626,2.1319186926612468e-06,2.38402397550195e-05,4.278661212483977e-06,0.9999995762516571
56,plate01,9,A,0.004928748087573685,7.349274475634975e-05,0.0011153357814154409,0.00014749675808787812,0.9966760006329657
57,plate01,9,B,0.009140941446723018,0.00010940664397484874,0.0016176045864654699,0.00021957438995948505,0.9978558037948161
58,plate01,9,C,0.015759914170225497,0.0001266616395574734,0.0018034561725927857,0.00025420441701727673,0.9990320495764395
59,plate01,9,D,0.02056826461091414,0.00011581852408990653,0.0016293468827166297,0.00023244274742824519,0.9995246150887964
60,plate01,9,E,0.029013402867491447,7.165941097774244e-05,0.0010005454504756009,0.00014381731068791818,0.9999085043866821
61,plate01,9,F,0.03428007213608101,3.912416768588759e-05,0.0005460583305515863,7.852049218872883e-05,0.9999804615983738
62,plate01,9,G,0.03931527005237588,1.545546278858871e-05,0.00019417519280005656,3.101844231450405e-05,0.9999976819022252
63,plate01,9,H,0.04288300026796313,7.070969798292769e-06,3.914887317779259e-05,1.4191067442022199e-05,0.999999592177093
64,plate01,10,A,0.001003034764413102,2.572575531667241e-06,3.694208809040692e-05,5.163048127296363e-06,0.9999013373666257
65,plate01,10,B,0.0019410649599763221,4.5661304679453505e-06,6.628402241211767e-05,9.16402752778297e-06,0.9999170012003343
66,plate01,10,C,0.0036433994815630658,7.802451759441998e-06,0.00010959813750959498,1.5659180354221402e-05,0.9999312124955851
67,plate01,10,D,0.005149840905699904,9.330798180439925e-06,0.00013428873129317257,1.872650883307112e-05,0.9999507597855356
68,plate01,10,E,0.008759683367027435,1.1412447628365937e-05,0.0001641146171920913,2.290428451929408e-05,0.9999745398668756
69,plate01,10,F,0.012157382371323307,1.0905509825385803e-05,0.00015469786076274155,2.1886888762509985e-05,0.9999879302630003
70,plate01,10,G,0.0170961411402783,7.544709556012949e-06,0.00010615111996959675,1.5141901072076403e-05,0.9999970786906598
71,plate01,10,H,0.02252471413048201,3.694130439978845e-06,3.6013831137971586e-05,7.413961877360108e-06,0.9999995965409589
72,plate01,11,A,0.0003463168406258895,2.728955450811449e-07,3.920178248266828e-06,5.476894133871798e-07,0.9999906860795961
73,plate01,11,B,0.0006364744589181398,4.0517514071209957e-07,5.970620320179772e-06,8.131698294522486e-07,0.9999939212569494
74,plate01,11,C,0.0010946994567574936,5.615813445716513e-07,7.770707719968887e-06,1.1270683254924554e-06,0.9999960524891581
75,plate01,11,D,0.0014400296600862003,5.84307580208608e-07,8.005622796854433e-06,1.1726795854660807e-06,0.999997530387113
76,plate01,11,E,0.0021017242879974797,4.323248303054229e-07,6.3858303519291625e-06,8.676554343986356e-07,0.9999993653142646
77,plate01,11,F,0.0025735093694919473,3.51856503332165e-07,4.084322976443412e-06,7.061592348199429e-07,0.9999997196054666
78,plate01,11,G,0.0030924994001509114,3.0157287236575296e-07,1.7100698430467566e-06,6.052369651193701e-07,0.9999998573652304
79,plate01,11,H,0.003516741411136535,3.476855836650079e-07,-1.340933244882666e-07,6.979457671478671e-07,0.9999998531943353
80,plate01,12,A,0.0013096022630294324,4.099097460501259e-06,5.908389841170188e-05,8.226710648476247e-06,0.9998530650711643
81,plate01,12,B,0.00238367396446898,6.101022190163647e-06,8.735491405881187e-05,1.2244488800586163e-05,0.9999017437096425
82,plate01,12,C,0.0040312010544644936,7.243572969514062e-06,0.00010350333555278237,1.4537535065537224e-05,0.9999515708710548
83,plate01,12,D,0.005230324906439586,6.964959449021028e-06,9.849786238602726e-05,1.3978369178426515e-05,0.9999734013588
84,plate01,12,E,0.007417945051523888,4.911606755443869e-06,6.764156142484891e-05,9.857386395779258e-06,0.9999934238940086
85,plate01,12,F,0.008883976079221055,3.208537619705491e-06,4.153632581866821e-05,6.4393957033939e-06,0.9999980434546637
86,plate01,12,G,0.01040828546776258,1.5697022785825818e-06,1.5645117359885157e-05,3.1503094589919293e-06,0.9999996588353838
87,plate01,12,H,0.01158135109245186,1.0016107898071436e-06,6.413562005279929e-06,2.0101762066476225e-06,0.9999998878065383
